FST	Target Het.	MeanHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.0579811
0	0.389112	0	0	0
0.0562949	0.0970423	0.143307	0.135239	1
0.211847	0.37741	0.614211	0.484092	4
0.00157672	0.35527	0.605314	0.604359	2
0.0359805	0.396061	0.642701	0.619577	6
0.191299	0.113667	0.47103	0.380923	1
0.0404987	0.486607	0.701599	0.673185	10
0.300615	0.389021	0.453314	0.317041	5
0.0826899	0.144826	0.0878856	0.0806184	1
0	0.27865	0	0	0
0.000209534	0.348063	0.469738	0.469639	4
0	0.211429	0	0	0
-0.00174606	0.457407	0.187271	0.187598	4
0	0.321656	0	0	0
0.0726959	0.49676	0.0814239	0.0755047	2
0.0141611	0.309037	0.160963	0.158684	3
0.0100017	0.427416	0.640166	0.633763	4
-0.00322097	0.287313	0.496395	0.497993	2
0.228933	0.409983	0.496839	0.383096	3
0.026457	0.336326	0.554617	0.539944	8
0.075683	0.410289	0.473697	0.437847	3
0.0351922	0.336144	0.575471	0.555219	4
0	0.152769	0	0	0
0	0.193298	0	0	0
0.0228707	0.234965	0.307447	0.300416	3
0.0218056	0.365025	0.335675	0.328356	3
0.249303	0.178492	0.422892	0.317464	3
-0.00386102	0.252716	0.617996	0.620382	7
0.0401484	0.257446	0.0925812	0.0888642	2
0	0.307016	0	0	0
0.137272	0.0739717	0.487689	0.420743	1
0.0148731	0.429225	0.0125839	0.0123967	1
0.00569805	0.0932727	0.018666	0.0185596	1
0.00237161	0.302631	0.0612286	0.0610833	2
-0.00255382	0.197269	0.00623408	0.00625	1
0	0.0183751	0	0	0
0.0212422	0.372479	0.732543	0.716983	4
0.0034119	0.304219	0.187052	0.186414	2
0	0.247725	0	0	0
0.0445585	0.132488	0.6531	0.623999	2
0.0071976	0.29989	0.0610088	0.0605697	1
0	0.0197902	0	0	0
0	0.0222444	0	0	0
0	0.0819643	0	0	0
0.00329497	0.188733	0.165578	0.165033	1
0.0901743	0.239835	0.527588	0.480013	2
0	0.127256	0	0	0
0	0.0972609	0	0	0
0.0688877	0.208617	0.16068	0.149611	1
0.0149059	0.307502	0.0615778	0.0606599	2
0	0.0136122	0	0	0
0	0.177959	0	0	0
0	0.0401689	0	0	0
0.00938681	0.437833	0.273318	0.270752	3
0.0393433	0.442557	0.599073	0.575503	4
0.00572406	0.427011	0.613408	0.609896	5
0.0153572	0.291001	0.188367	0.185475	2
-0.00636311	0.196799	0.364513	0.366832	2
0.0803468	0.423886	0.459324	0.422419	2
0	0.0339148	0	0	0
0.0937486	0.0546389	0.502532	0.45542	2
0.00126037	0.191678	0.036912	0.0368655	1
0	0.192267	0	0	0
0.0147334	0.496808	0.793166	0.78148	11
0.0309812	0.477178	0.73815	0.715281	4
0	0.0757911	0	0	0
0.131163	0.456816	0.169056	0.146882	2
0	0.0561369	0	0	0
0.017046	0.238034	0.626279	0.615603	2
0.00413016	0.49015	0.00627592	0.00625	1
0.277855	0.29713	0.584191	0.421871	2
0.0113197	0.302803	0.55354	0.547274	4
0.0207151	0.16785	0.231373	0.226581	1
0.0333753	0.394003	0.469512	0.453842	2
0.039982	0.244821	0.409274	0.392911	4
0.00804564	0.133557	0.503382	0.499332	1
0.0188506	0.424437	0.680475	0.667647	4
-0.000423996	0.240653	0.509412	0.509628	2
0	0.0801842	0	0	0
0.0947548	0.208278	0.620468	0.561675	6
0.0716217	0.186859	0.461782	0.428708	4
0	0.192033	0	0	0
0.0296789	0.282429	0.579125	0.561937	6
0	0.0757871	0	0	0
0.045678	0.478155	0.194674	0.185781	2
0.0426272	0.379224	0.517327	0.495275	7
-0.0045628	0.39996	0.171168	0.171949	3
0.0239685	0.234984	0.132397	0.129224	2
0	0.194338	0	0	0
0.0554223	0.439209	0.584984	0.552563	5
0	0.279222	0	0	0
0.00802281	0.433419	0.113959	0.113045	3
0.00451014	0.193048	0.510785	0.508482	3
0.0193821	0.440318	0.453159	0.444376	1
0.0461594	0.133072	0.356183	0.339742	2
0	0.0518119	0	0	0
0.000195874	0.0777723	0.448609	0.448521	1
0.0027065	0.276266	0.0371164	0.037016	2
0.0431752	0.381338	0.0622308	0.059544	2
0.057304	0.39967	0.0381357	0.0359504	1
0	0.26742	0	0	0
0.000137155	0.306551	0.170508	0.170485	1
0.0144493	0.335799	0.210144	0.207107	3
0	0.299368	0	0	0
0.00175887	0.137418	0.495689	0.494817	1
0.0629151	0.311524	0.116014	0.108715	1
0.106418	0.22504	0.273017	0.243963	2
0.0435712	0.486606	0.635877	0.608171	12
0.027512	0.272777	0.579476	0.563534	4
0.0295181	0.407144	0.383844	0.372514	4
0	0.0624009	0	0	0
0.03166	0.496423	0.676947	0.655515	3
0.0056387	0.477965	0.148685	0.147847	6
0	0.0858959	0	0	0
0	0.0826888	0	0	0
-0.00255382	0.109459	0.00623408	0.00625	1
0.0452508	0.373225	0.120702	0.11524	3
0	0.0880244	0	0	0
0	0.143698	0	0	0
0	0.0735429	0	0	0
0.0121314	0.481668	0.346954	0.342745	5
0.0227449	0.479571	0.304124	0.297207	3
-0.00382758	0.235507	0.420449	0.422058	1
0.0677785	0.111087	0.0446038	0.0415806	1
0.0226094	0.0328463	0.484725	0.473766	1
0.0982228	0.191526	0.107213	0.0966824	2
0	0.0661286	0	0	0
0.0423884	0.328013	0.51436	0.492558	4
0.091848	0.492665	0.613376	0.557038	7
0	0.143986	0	0	0
-0.00176602	0.345257	0.598813	0.59987	2
0.0238892	0.320639	0.236242	0.230599	1
-0.0065606	0.337753	0.280463	0.282303	1
0.0630378	0.273404	0.378558	0.354694	4
0.182804	0.195092	0.618235	0.505219	3
0.028538	0.267868	0.102543	0.0996164	1
0.0748266	0.225178	0.182885	0.1692	1
0	0.24407	0	0	0
0.0262516	0.0892408	0.198034	0.192835	4
0.0609469	0.246471	0.498427	0.46805	2
-0.000427563	0.152267	0.602768	0.603026	2
0.0103316	0.35663	0.57846	0.572483	3
0.000693584	0.273146	0.113614	0.113535	4
0	0.163599	0	0	0
0	0.0145472	0	0	0
-0.000882347	0.14587	0.542076	0.542554	3
0.0566488	0.243135	0.366856	0.346074	2
0.135285	0.412755	0.595376	0.514831	7
0.0510695	0.386773	0.33767	0.320425	3
0	0.102997	0	0	0
0.2234	0.443703	0.824886	0.640607	5
0	0.146318	0	0	0
0	0.265801	0	0	0
0.0219418	0.251772	0.46737	0.457115	3
0.053708	0.352009	0.601765	0.569446	3
0	0.161543	0	0	0
0.0179315	0.184414	0.316305	0.310633	1
0	0.244505	0	0	0
0	0.0859582	0	0	0
0	0.115068	0	0	0
0	0.176357	0	0	0
0.0509095	0.342228	0.792348	0.75201	4
-0.00585179	0.349486	0.606913	0.610464	3
0	0.205839	0	0	0
0.149149	0.298949	0.471154	0.400882	4
0.0975271	0.185578	0.112427	0.101463	1
0	0.00504627	0	0	0
0.00315548	0.3041	0.188026	0.187432	4
0.131692	0.24393	0.387037	0.336067	1
0.0959122	0.391883	0.626743	0.566631	7
0.109211	0.288185	0.471674	0.420162	1
0.00028251	0.0482189	0.018652	0.0186467	1
0	0.0397904	0	0	0
0	0.151825	0	0	0
0.0365502	0.278096	0.433958	0.418097	2
0.00413016	0.239016	0.00627592	0.00625	1
0.00479087	0.109258	0.604695	0.601798	2
0.0500992	0.305675	0.648302	0.615823	4
0.013342	0.46809	0.500976	0.494292	2
0	0.0631153	0	0	0
0.036891	0.259071	0.28558	0.275045	2
0.0414701	0.412675	0.670871	0.643049	5
0.0453374	0.433629	0.600107	0.5729	4
0.00534083	0.405138	0.574545	0.571476	6
-0.00639284	0.254905	0.0839001	0.0844365	2
0.00614679	0.348307	0.504059	0.500961	4
0.00742311	0.23529	0.432769	0.429557	1
0.221506	0.436086	0.562542	0.437936	3
0	0.378229	0	0	0
0	0.037792	0	0	0
-0.00272133	0.295969	0.258862	0.259567	2
0	0.0367662	0	0	0
0.101298	0.307259	0.620299	0.557464	3
0.0460183	0.283844	0.514	0.490346	2
0	0.0114462	0	0	0
0	0.131836	0	0	0
0.125251	0.322687	0.0964267	0.0843492	2
0	0.193667	0	0	0
0	0.0804072	0	0	0
0.027516	0.162513	0.43296	0.421047	2
0.0435752	0.488931	0.717224	0.685971	6
0	0.136361	0	0	0
0.0461899	0.494907	0.530036	0.505553	3
0.0257677	0.248631	0.169059	0.164703	2
0.0862582	0.486326	0.377431	0.344874	5
0.0908891	0.357561	0.365868	0.332615	2
0	0.351469	0	0	0
0.009836	0.249904	0.0248639	0.0246193	1
0.0893025	0.219375	0.0761155	0.0693182	1
0.242739	0.376774	0.544529	0.412351	4
0.0262995	0.42574	0.581866	0.566563	3
0.22424	0.0323839	0.471656	0.365892	1
0	0.0446484	0	0	0
0.0816698	0.014956	0.177945	0.163412	1
0.0101614	0.358027	0.534987	0.529551	2
0.0412986	0.257981	0.510504	0.489421	2
0	0.043425	0	0	0
0.00753691	0.364954	0.390559	0.387616	4
0.012048	0.381519	0.32015	0.316292	3
0.0191449	0.284294	0.539525	0.529196	3
0.00525928	0.49432	0.437981	0.435678	7
0.0070178	0.221498	0.0491213	0.0487766	1
0.000339479	0.488828	0.489914	0.489748	5
0.21284	0.359896	0.717538	0.564817	3
0	0.323222	0	0	0
-0.00225398	0.414139	0.125168	0.12545	3
0.189487	0.172926	0.124717	0.101085	1
0.0105875	0.41268	0.685437	0.67818	4
0.0448504	0.482813	0.392395	0.374796	4
0	0.15969	0	0	0
-0.00339037	0.0954417	0.343631	0.344796	3
0.0232714	0.434674	0.2633	0.257173	1
0	0.0119502	0	0	0
0.025702	0.174216	0.543294	0.52933	3
0	0.446793	0	0	0
0.101589	0.286625	0.426741	0.383388	2
0.012731	0.460684	0.726107	0.716863	4
0.109155	0.27227	0.0707959	0.0630682	1
0	0.0372796	0	0	0
0.0690031	0.285416	0.798017	0.742952	4
0.147636	0.414876	0.708443	0.603852	5
0.0380848	0.238794	0.0438712	0.0422004	2
-0.00588654	0.0427557	0.487806	0.490678	1
0.040016	0.145627	0.387555	0.372047	1
0.0464646	0.357283	0.280015	0.267005	1
0.0111514	0.210088	0.0556068	0.0549867	3
0.0593915	0.498691	0.6848	0.644129	5
-0.0064604	0.346111	0.246099	0.247689	1
0.0206088	0.121912	0.519985	0.509269	2
-0.00292484	0.177498	0.214416	0.215043	1
0	0.280403	0	0	0
-0.000508454	0.248065	0.170369	0.170456	1
0.013982	0.108492	0.0310496	0.0306155	1
0.0250728	0.251623	0.58759	0.572857	2
0.112849	0.459795	0.5569	0.494054	6
0	0.0133682	0	0	0
0.0248225	0.460053	0.725592	0.707581	7
0	0.325063	0	0	0
0.0494388	0.457566	0.519652	0.493961	6
0	0.272662	0	0	0
0.102888	0.456601	0.859271	0.770863	7
0	0.0425562	0	0	0
0	0.185253	0	0	0
0.0609149	0.328352	0.526366	0.494302	3
-0.00130312	0.493889	0.406479	0.407008	3
0.00366732	0.0917017	0.265064	0.264092	1
0	0.0812773	0	0	0
0.131072	0.298255	0.505475	0.439221	2
-0.00337159	0.310764	0.496497	0.498171	2
0	0.0417054	0	0	0
0	0.480891	0	0	0
0	0.0282135	0	0	0
0.0677785	0.107567	0.0446038	0.0415806	1
0.05733	0.331031	0.484776	0.456984	8
0	0.0553317	0	0	0
0.00628136	0.35869	0.44426	0.441469	3
0.112296	0.441311	0.840133	0.745789	5
0	0.165552	0	0	0
0.00454977	0.217986	0.150176	0.149493	1
0.0255616	0.181763	0.0189238	0.0184401	1
0	0.337199	0	0	0
0	0.254107	0	0	0
0	0.178388	0	0	0
0	0.211195	0	0	0
0.00413016	0.00940739	0.00627592	0.00625	1
0.140508	0.251364	0.29964	0.257538	1
0	0.11117	0	0	0
0.00162245	0.394406	0.577303	0.576367	4
0	0.106021	0	0	0
0.0217186	0.343324	0.508049	0.497015	5
-0.00532561	0.2997	0.417633	0.419857	1
0.00413016	0.202079	0.00627592	0.00625	1
0.0282253	0.441783	0.0252477	0.0245351	2
0.0961567	0.0280565	0.37585	0.33971	1
0.0080896	0.259084	0.146742	0.145554	2
0.0369742	0.216809	0.0972805	0.0936837	1
0	0.0279849	0	0	0
0.0148731	0.252601	0.0125839	0.0123967	1
0.0598864	0.273685	0.666836	0.626902	3
0.0661058	0.411832	0.851856	0.795543	7
2.85285e-05	0.485721	0.381702	0.381691	6
0	0.192873	0	0	0
0	0.3891	0	0	0
0.0339987	0.327729	0.40047	0.386855	5
0	0.00032537	0	0	0
0.00783987	0.105236	0.0899575	0.0892523	1
0	0.160887	0	0	0
0.0663506	0.399569	0.430116	0.401578	4
0	0.13937	0	0	0
0.00731363	0.161041	0.037088	0.0368167	1
0.0732373	0.374398	0.770457	0.714031	6
0.0209576	0.484739	0.0924014	0.0904649	5
0.0190593	0.234364	0.254026	0.249184	1
0.198253	0.172014	0.585933	0.46977	3
0.0641282	0.109157	0.612684	0.573394	3
0.0188389	0.114598	0.446674	0.438259	1
0	0.000427444	0	0	0
0	0.084208	0	0	0
0	0.0295142	0	0	0
0	0.0383963	0	0	0
0.039356	0.438077	0.699216	0.671698	6
0.0726006	0.230936	0.48134	0.446394	2
0	0.0896841	0	0	0
0	0.129828	0	0	0
0.0348336	0.135851	0.0617973	0.0596447	1
0.0786994	0.444582	0.378338	0.348563	4
0	0.123361	0	0	0
-0.00469676	0.332305	0.0246937	0.0248096	1
0.0167418	0.23182	0.212465	0.208908	2
-0.00255382	0.374421	0.00623408	0.00625	1
-0.000615938	0.481	0.50123	0.501539	1
0.00018018	0.104803	0.0308822	0.0308766	1
-0.00384049	0.152706	0.455489	0.457239	1
0.0181617	0.456513	0.367937	0.361255	4
0.0513216	0.264589	0.260327	0.246967	4
0	0.221657	0	0	0
0.110863	0.239417	0.554686	0.493191	4
0	0.0614155	0	0	0
0.0949533	0.326929	0.557599	0.504653	5
0.0137034	0.0950236	0.0250331	0.0246901	2
0	0.0498637	0	0	0
0.0212548	0.355963	0.575413	0.563183	4
0.0179339	0.161086	0.181929	0.178666	2
0.00156811	0.337268	0.0124561	0.0124365	1
0.0796321	0.427531	0.63609	0.585437	2
0.0600663	0.445582	0.470525	0.442263	2
0	0.161513	0	0	0
0.0728845	0.204054	0.116382	0.1079	1
0.018442	0.169195	0.0188918	0.0185434	2
0.0865964	0.46316	0.476645	0.43537	2
0.0103873	0.376125	0.182928	0.181028	4
0.00856547	0.162807	0.511729	0.507345	2
0	0.161777	0	0	0
0	0.0185418	0	0	0
0	0.0745021	0	0	0
0	0.304384	0	0	0
0	0.106655	0	0	0
0	0.0937972	0	0	0
0.0134582	0.497422	0.282069	0.278273	2
0	0.0132274	0	0	0
0.0627036	0.437776	0.611819	0.573456	4
0.0205444	0.38048	0.564155	0.552565	8
0.000789641	0.263942	0.547154	0.546721	5
0.0222983	0.095092	0.0433849	0.0424175	1
0.0182494	0.491536	0.758632	0.744787	7
0.0181422	0.232691	0.0554799	0.0544734	2
0	0.215972	0	0	0
0.0201385	0.329006	0.0920042	0.0901513	3
0	0.264678	0	0	0
0.00179985	0.459144	0.490733	0.489849	2
0.017644	0.193218	0.202274	0.198705	1
0.0898049	0.499802	0.613263	0.558189	3
0.071401	0.342457	0.515974	0.479133	1
0.0107915	0.217328	0.487836	0.482571	1
0.0872172	0.448471	0.746813	0.681678	7
0	0.277072	0	0	0
0.0248689	0.176691	0.523554	0.510534	3
-0.00260973	0.332114	0.521983	0.523345	5
0.0460991	0.457088	0.522427	0.498343	6
0.013982	0.470233	0.0310496	0.0306155	1
0.163481	0.331003	0.245491	0.205357	1
0	0.0948433	0	0	0
0.00595726	0.156354	0.261047	0.259492	1
0.213557	0.288755	0.562609	0.442459	2
0.00591453	0.158365	0.569777	0.566407	3
0.215627	0.131264	0.220785	0.173177	1
0.0505714	0.14735	0.425417	0.403903	3
0	0.118556	0	0	0
0.1697	0.206584	0.111045	0.0922004	1
0.0108886	0.337384	0.135866	0.134386	2
0	0.123662	0	0	0
0.00350268	0.283741	0.108004	0.107625	3
0.00539413	0.456768	0.62113	0.617779	6
0.00565406	0.492178	0.534059	0.531039	4
0	0.267556	0	0	0
0	0.0654789	0	0	0
0.146344	0.308723	0.646693	0.552054	5
0.0487247	0.441854	0.757937	0.721006	5
0.0456284	0.226391	0.442541	0.422349	2
-0.00666344	0.258552	0.0779211	0.0784403	1
0.0349354	0.0301525	0.383124	0.36974	1
-0.00314554	0.237738	0.501268	0.502845	3
0.0432314	0.141955	0.0740118	0.0708122	1
0.00018018	0.086311	0.0308822	0.0308766	1
0.235455	0.17928	0.668928	0.511426	3
0	0.19379	0	0	0
0.00673178	0.288754	0.024882	0.0247145	2
0.0017193	0.368255	0.516901	0.516012	3
0	0.0533558	0	0	0
0	0.309519	0	0	0
0	0.0824235	0	0	0
0.115994	0.12681	0.165275	0.146104	1
0.0150487	0.307202	0.621363	0.612013	4
0.0359895	0.340214	0.316597	0.305203	3
0	0.0694665	0	0	0
0.126218	0.157337	0.361776	0.316114	2
0.0750176	0.391814	0.734495	0.679395	3
-0.00315343	0.403105	0.367636	0.368796	3
0.0205955	0.302842	0.522768	0.512002	2
0	0.171938	0	0	0
-0.00119819	0.269472	0.377924	0.378377	3
0.0726959	0.21736	0.0814239	0.0755047	1
0.0332638	0.26234	0.251234	0.242877	1
0.0307446	0.405349	0.391678	0.379636	2
0.00298284	0.458225	0.673866	0.671856	6
-0.00388861	0.208797	0.186369	0.187094	3
0.0572752	0.21091	0.516181	0.486617	1
0	0.109577	0	0	0
0.0919346	0.0992478	0.282645	0.25666	1
-0.00660085	0.00851975	0.199624	0.200942	1
0.104409	0.464708	0.2728	0.244317	3
0.0391617	0.171526	0.179109	0.172095	1
-0.000138214	0.152998	0.397165	0.39722	1
0.153702	0.292493	0.458593	0.388106	1
-0.00525502	0.296214	0.320137	0.321819	1
0.0446346	0.0776247	0.504942	0.482404	2
0	0.0679822	0	0	0
0.0706986	0.38722	0.172669	0.160461	2
0.013982	0.324121	0.0310496	0.0306155	1
0.00197789	0.276697	0.0666978	0.0665659	1
-0.00152099	0.315907	0.0958049	0.0959506	2
-0.00241239	0.255556	0.512299	0.513535	3
0	0.184387	0	0	0
0	0.128914	0	0	0
0.0811163	0.427097	0.533808	0.490507	2
-0.00617679	0.210627	0.369733	0.372017	2
0.00985384	0.208314	0.301546	0.298575	3
0.00744713	0.388396	0.0791144	0.0785252	4
0.067207	0.466932	0.430892	0.401933	4
0.0294067	0.29903	0.142875	0.138673	2
0.0289206	0.436964	0.674096	0.654601	2
0	0.31625	0	0	0
0.033633	0.351053	0.0558971	0.0540171	1
0.00187904	0.248391	0.190754	0.190395	1
0.0345072	0.475641	0.568606	0.548985	6
-0.00212909	0.206577	0.43818	0.439113	3
0.0583945	0.39878	0.557202	0.524664	5
0	0.431426	0	0	0
0.0449842	0.495959	0.609234	0.581828	4
0.0591025	0.42149	0.547189	0.514849	5
0.17101	0.258017	0.472524	0.391718	5
0.058407	0.463956	0.60303	0.567809	5
0	0.0665985	0	0	0
0.0116744	0.400446	0.176105	0.174049	5
-0.0055606	0.39365	0.474794	0.477434	1
0	0.0493979	0	0	0
0	0.116446	0	0	0
0.0142746	0.422014	0.37278	0.367459	9
0.12349	0.494287	0.546725	0.47921	5
0.018526	0.491033	0.581967	0.571185	6
0.0755575	0.0699349	0.45143	0.417321	1
0	0.155323	0	0	0
0.116641	0.329808	0.508422	0.44912	5
0	0.0591786	0	0	0
0.0987024	0.178305	0.231655	0.20879	1
0	0.0201513	0	0	0
0.0322577	0.0565669	0.0853024	0.0825508	1
0	0.136689	0	0	0
0.0179602	0.490935	0.5822	0.571744	2
0.0257675	0.150032	0.305756	0.297878	1
0.0507125	0.146383	0.0630094	0.059814	2
0.00843493	0.308515	0.38868	0.385401	4
0.00843616	0.166654	0.141011	0.139821	2
0.13424	0.434021	0.245916	0.212904	1
0	0.39441	0	0	0
0	0.037602	0	0	0
0.0375354	0.119194	0.356787	0.343395	1
0.0900136	0.269368	0.140328	0.127697	1
0.00595726	0.204478	0.261047	0.259492	1
0.00569805	0.354249	0.018666	0.0185596	1
0.0284892	0.276203	0.294167	0.285786	1
0.0947744	0.187314	0.460776	0.417106	1
0.0884475	0.462602	0.605815	0.552232	5
0.0194635	0.306167	0.390162	0.382568	3
0.355559	0.174543	0.691983	0.445942	2
0.318338	0.36849	0.447098	0.30477	6
0	0.0864972	0	0	0
0	0.0656589	0	0	0
0.0205011	0.375814	0.268727	0.263218	5
0.0099854	0.491704	0.594506	0.58857	5
0.0289044	0.168492	0.135996	0.132065	1
0.0181361	0.167886	0.0372233	0.0365482	1
0.00569805	0.031136	0.018666	0.0185596	1
0.0333061	0.398686	0.538138	0.520215	3
0.0539298	0.426458	0.584969	0.553422	3
0	0.0768296	0	0	0
-0.00663475	0.0968456	0.368543	0.370988	1
0	0.0737852	0	0	0
0	0.0270234	0	0	0
0.0174766	0.212012	0.501759	0.49299	1
0	0.0597719	0	0	0
0.0167786	0.136935	0.366486	0.360337	1
0	0.169141	0	0	0
0	0.135903	0	0	0
0.000657473	0.296055	0.612875	0.612472	5
0.038818	0.319654	0.316198	0.303924	3
0.184173	0.117209	0.503141	0.410476	1
0	0.16682	0	0	0
0	0.0101063	0	0	0
0	0.149797	0	0	0
0	0.0278688	0	0	0
0.00208579	0.293659	0.542733	0.541601	4
0.030647	0.368701	0.0556719	0.0539657	1
0.00405377	0.441943	0.037143	0.0369924	3
0.101235	0.463532	0.30746	0.276335	5
0.00470263	0.371228	0.670649	0.667496	4
0.0499332	0.109619	0.426254	0.40497	2
0.0748876	0.340388	0.57927	0.53589	4
0	0.176466	0	0	0
0.0677785	0.175206	0.0446038	0.0415806	1
0	0.249868	0	0	0
0.068842	0.374263	0.180982	0.168523	5
0.00569805	0.0893057	0.018666	0.0185596	1
0	0.116015	0	0	0
0.009836	0.115352	0.0248639	0.0246193	1
0.00162368	0.283806	0.185618	0.185317	4
0	0.140603	0	0	0
0.0293544	0.464696	0.792378	0.769118	5
-0.00186197	0.448437	0.515549	0.516508	3
0.0304729	0.156484	0.168136	0.163013	1
0.0913521	0.232943	0.75986	0.690445	6
-0.002844	0.313154	0.307416	0.308291	2
0.109155	0.474732	0.0707959	0.0630682	1
0	0.0500701	0	0	0
-0.00577384	0.114598	0.482462	0.485248	2
0.00413016	0.105948	0.00627592	0.00625	1
0.0417247	0.288332	0.232305	0.222612	3
0.00881478	0.338977	0.48778	0.483481	5
0.291418	0.176502	0.592401	0.419765	1
-0.00255382	0.115176	0.00623408	0.00625	1
0.0850272	0.181303	0.662885	0.606522	2
0.0449484	0.299398	0.583759	0.55752	7
-0.00596595	0.205117	0.499133	0.502111	2
0	0.279368	0	0	0
0.0467766	0.43553	0.0316997	0.0302169	1
0	0.137808	0	0	0
0	0.199346	0	0	0
0.0205006	0.459532	0.277559	0.271869	5
0.065472	0.225186	0.160908	0.150373	2
0.0708602	0.471017	0.554104	0.51484	2
0.000176156	0.343825	0.400974	0.400903	2
0.143918	0.427847	0.664667	0.56901	3
0.102323	0.415596	0.585776	0.525837	6
0.00559916	0.124763	0.434688	0.432254	1
0.00156811	0.400237	0.0124561	0.0124365	1
0	0.286855	0	0	0
0.0820138	0.344618	0.323678	0.297132	1
0.212492	0.490023	0.67927	0.53493	9
0.104233	0.318509	0.281594	0.252242	4
0.0148731	0.425006	0.0125839	0.0123967	1
-0.00665365	0.132895	0.435543	0.438441	2
0.152044	0.307413	0.240613	0.204029	2
0	0.0420756	0	0	0
